date,receipt_id,store_id,sku_id,customer_id,quantity,unit_price,total_value,channel,discount_pct,promo_id
2025-02-23,RCPT00001605,ST27,SKU00291,CUST05606,1,190.44,124.36,In-Store,34.7,PROMO057
2022-10-06,RCPT00001606,ST24,SKU02537,CUST00918,4,161.43,645.72,In-Store,0.0,
2022-10-06,RCPT00001606,ST24,SKU01079,CUST00918,2,125.88,251.76,In-Store,0.0,
2025-03-19,RCPT00001607,ST19,SKU02008,CUST05421,1,935.7,935.7,In-Store,0.0,
2024-04-19,RCPT00001608,ST08,SKU03722,CUST04035,1,78.55,73.92,In-Store,5.9,PROMO016
2024-04-19,RCPT00001608,ST08,SKU04324,CUST04035,1,86.49,81.39,In-Store,5.9,PROMO016
2023-11-26,RCPT00001609,ST11,SKU00365,CUST07419,1,78.0,78.0,In-Store,0.0,
2023-06-12,RCPT00001610,ST14,SKU00506,CUST09728,1,319.73,319.73,In-Store,0.0,
2023-09-29,RCPT00001611,ST20,SKU03693,CUST00786,1,1381.82,1381.82,In-Store,0.0,
2023-02-22,RCPT00001612,ST17,SKU00349,CUST04054,1,240.42,240.42,Online,0.0,
2023-02-22,RCPT00001612,ST17,SKU04551,CUST04054,1,2498.23,2498.23,Online,0.0,
2023-02-22,RCPT00001612,ST17,SKU01962,CUST04054,2,1750.03,3500.06,Online,0.0,
2023-02-22,RCPT00001612,ST17,SKU01767,CUST04054,4,219.82,879.28,Online,0.0,
2023-02-22,RCPT00001612,ST17,SKU02251,CUST04054,1,183.16,183.16,Online,0.0,
2022-12-27,RCPT00001613,ST08,SKU00988,CUST01624,1,227.17,227.17,In-Store,0.0,
2022-12-27,RCPT00001613,ST08,SKU04321,CUST01624,3,961.3,2883.9,In-Store,0.0,
2025-09-06,RCPT00001614,ST18,SKU04200,CUST01701,1,520.84,520.84,In-Store,0.0,
2025-03-22,RCPT00001615,ST14,SKU01223,CUST06319,3,271.98,815.94,Online,0.0,
2022-09-10,RCPT00001616,ST11,SKU01037,CUST01839,1,178.07,178.07,Online,0.0,
2022-09-10,RCPT00001616,ST11,SKU02482,CUST01839,1,1297.95,1297.95,Online,0.0,
2022-01-22,RCPT00001617,ST08,SKU00591,CUST07060,1,721.88,721.88,In-Store,0.0,
2022-01-22,RCPT00001617,ST08,SKU02407,CUST07060,1,496.3,496.3,In-Store,0.0,
2022-01-22,RCPT00001617,ST08,SKU03225,CUST07060,1,1644.59,1644.59,In-Store,0.0,
2022-01-22,RCPT00001617,ST08,SKU03564,CUST07060,3,105.88,317.64,In-Store,0.0,
2022-01-22,RCPT00001617,ST08,SKU02423,CUST07060,1,3672.71,3672.71,In-Store,0.0,
2025-02-28,RCPT00001618,ST27,SKU00285,CUST04839,1,505.67,505.67,In-Store,0.0,
2025-02-28,RCPT00001618,ST27,SKU04362,CUST04839,3,233.42,700.26,In-Store,0.0,
2023-07-15,RCPT00001619,ST15,SKU04321,CUST06113,2,961.3,1922.6,In-Store,0.0,
2025-11-10,RCPT00001620,ST26,SKU04854,CUST02396,1,1401.83,1401.83,In-Store,0.0,
2025-11-10,RCPT00001620,ST26,SKU03187,CUST02396,2,538.03,1076.06,In-Store,0.0,
2022-02-13,RCPT00001621,ST24,SKU02719,CUST00811,1,1796.28,1796.28,Online,0.0,
2023-08-21,RCPT00001622,ST10,SKU04988,CUST05424,1,315.9,275.78,In-Store,12.7,PROMO010
2025-02-25,RCPT00001623,ST29,SKU01135,CUST05226,1,184.19,184.19,Online,0.0,
2025-02-25,RCPT00001623,ST29,SKU02268,CUST05226,2,205.47,410.94,Online,0.0,
2025-02-25,RCPT00001623,ST29,SKU04677,CUST05226,2,167.85,335.7,Online,0.0,
2022-03-22,RCPT00001624,ST20,SKU03194,CUST04777,3,649.38,1948.14,Mobile App,0.0,
2022-03-22,RCPT00001624,ST20,SKU02783,CUST04777,4,260.32,1041.28,Mobile App,0.0,
2022-08-30,RCPT00001625,ST21,SKU02930,CUST04566,2,170.16,309.69,Online,9.0,PROMO033
2022-08-30,RCPT00001625,ST21,SKU03617,CUST04566,1,1976.08,1798.23,Online,9.0,PROMO033
2022-08-30,RCPT00001625,ST21,SKU04321,CUST04566,2,961.3,1749.57,Online,9.0,PROMO033
2022-08-30,RCPT00001625,ST21,SKU02434,CUST04566,3,733.61,2002.76,Online,9.0,PROMO033
2024-08-27,RCPT00001626,ST06,SKU02804,CUST01177,1,361.44,361.44,Online,0.0,
2023-09-05,RCPT00001627,ST11,SKU03300,CUST07149,1,279.78,244.25,Online,12.7,PROMO010
2023-09-05,RCPT00001627,ST11,SKU03740,CUST07149,3,2021.49,5294.28,Online,12.7,PROMO010
2025-06-03,RCPT00001628,ST11,SKU03876,CUST04719,5,232.78,1163.9,In-Store,0.0,
2025-06-03,RCPT00001628,ST11,SKU03337,CUST04719,1,501.41,501.41,In-Store,0.0,
2025-06-03,RCPT00001628,ST11,SKU02637,CUST04719,1,102.28,102.28,In-Store,0.0,
2025-03-05,RCPT00001629,ST01,SKU03053,CUST00659,1,4086.72,4086.72,In-Store,0.0,
2023-11-20,RCPT00001630,ST05,SKU03217,CUST03449,1,683.2,683.2,Online,0.0,
2023-11-20,RCPT00001630,ST05,SKU00593,CUST03449,3,760.94,2282.82,Online,0.0,
2023-06-07,RCPT00001631,ST30,SKU01152,CUST04009,1,486.03,292.1,Online,39.9,PROMO040
2022-09-23,RCPT00001632,ST28,SKU04408,CUST00354,1,667.56,667.56,In-Store,0.0,
2022-09-23,RCPT00001632,ST28,SKU00652,CUST00354,3,107.32,321.96,In-Store,0.0,
2022-09-23,RCPT00001632,ST28,SKU04579,CUST00354,1,92.85,92.85,In-Store,0.0,
2022-09-23,RCPT00001632,ST28,SKU01660,CUST00354,1,138.0,138.0,In-Store,0.0,
2023-02-21,RCPT00001633,ST29,SKU04321,CUST02330,3,961.3,2883.9,Online,0.0,
2023-02-21,RCPT00001633,ST29,SKU00050,CUST02330,1,34.08,34.08,Online,0.0,
2023-02-21,RCPT00001633,ST29,SKU00484,CUST02330,1,179.04,179.04,Online,0.0,
2025-03-04,RCPT00001634,ST26,SKU00232,CUST01304,5,96.13,313.86,In-Store,34.7,PROMO057
2025-03-04,RCPT00001634,ST26,SKU00410,CUST01304,1,1081.09,1081.09,In-Store,0.0,
2023-03-12,RCPT00001635,ST21,SKU02407,CUST00266,1,496.3,461.56,In-Store,7.0,PROMO002
2023-10-05,RCPT00001636,ST26,SKU02923,CUST07382,2,124.18,248.36,In-Store,0.0,
2022-11-25,RCPT00001637,ST20,SKU02543,CUST07841,2,1956.24,3912.48,In-Store,0.0,
2025-11-06,RCPT00001638,ST27,SKU02109,CUST04639,3,420.37,1261.11,In-Store,0.0,
2025-11-06,RCPT00001638,ST27,SKU04119,CUST04639,1,475.6,475.6,In-Store,0.0,
2024-02-11,RCPT00001639,ST22,SKU02460,CUST02511,1,1639.93,1639.93,Mobile App,0.0,
2024-02-11,RCPT00001639,ST22,SKU03943,CUST02511,1,216.19,216.19,Mobile App,0.0,
2024-02-11,RCPT00001639,ST22,SKU00285,CUST02511,4,505.67,2022.68,Mobile App,0.0,
2024-02-11,RCPT00001639,ST22,SKU01751,CUST02511,3,459.81,1379.43,Mobile App,0.0,
2024-02-11,RCPT00001639,ST22,SKU02391,CUST02511,3,120.15,360.45,Mobile App,0.0,
2022-05-25,RCPT00001640,ST14,SKU02141,CUST03543,1,471.88,471.88,In-Store,0.0,
2022-03-12,RCPT00001641,ST04,SKU04329,CUST09814,3,2452.07,7356.21,Online,0.0,
2023-04-23,RCPT00001642,ST18,SKU04191,CUST08811,1,106.7,106.7,In-Store,0.0,
2024-04-29,RCPT00001643,ST27,SKU00190,CUST09912,1,145.42,145.42,In-Store,0.0,
2024-10-27,RCPT00001644,ST26,SKU00286,CUST01451,2,64.45,128.9,In-Store,0.0,
2025-01-22,RCPT00001645,ST27,SKU02041,CUST08669,4,237.24,948.96,In-Store,0.0,
2024-08-08,RCPT00001646,ST22,SKU00239,CUST00028,4,1079.74,4318.96,In-Store,0.0,
2024-08-08,RCPT00001646,ST22,SKU02403,CUST00028,5,200.51,1002.55,In-Store,0.0,
2025-01-11,RCPT00001647,ST14,SKU03221,CUST01171,5,117.16,585.8,In-Store,0.0,
2022-12-29,RCPT00001648,ST07,SKU00942,CUST03538,4,172.9,691.6,Online,0.0,
2022-12-29,RCPT00001648,ST07,SKU00754,CUST03538,4,2674.24,10696.96,Online,0.0,
2022-06-10,RCPT00001649,ST18,SKU04321,CUST02798,1,961.3,549.86,Mobile App,42.8,PROMO022
2023-04-05,RCPT00001650,ST06,SKU02084,CUST00604,1,118.48,118.48,In-Store,0.0,
2023-04-05,RCPT00001650,ST06,SKU02961,CUST00604,1,1130.98,1130.98,In-Store,0.0,
2023-08-20,RCPT00001651,ST22,SKU00328,CUST03883,1,204.97,178.94,Online,12.7,PROMO010
2023-08-20,RCPT00001651,ST22,SKU04028,CUST03883,3,2080.9,5449.88,Online,12.7,PROMO010
2024-05-27,RCPT00001652,ST24,SKU00221,CUST02899,1,578.16,578.16,In-Store,0.0,
2024-05-27,RCPT00001652,ST24,SKU03350,CUST02899,3,143.76,431.28,In-Store,0.0,
2024-05-27,RCPT00001652,ST24,SKU03055,CUST02899,1,130.59,130.59,In-Store,0.0,
2023-03-26,RCPT00001653,ST22,SKU02606,CUST00463,1,1572.99,1135.7,Online,27.8,PROMO078
2023-03-26,RCPT00001653,ST22,SKU02340,CUST00463,4,234.67,938.68,Online,0.0,
2023-03-26,RCPT00001653,ST22,SKU01343,CUST00463,1,332.15,332.15,Online,0.0,
2023-03-26,RCPT00001653,ST22,SKU02785,CUST00463,1,1136.58,783.1,Online,31.1,PROMO079
2024-12-15,RCPT00001654,ST04,SKU03323,CUST00160,2,3001.52,6003.04,In-Store,0.0,
2024-12-15,RCPT00001654,ST04,SKU00263,CUST00160,3,443.51,1330.53,In-Store,0.0,
2024-03-07,RCPT00001655,ST12,SKU04684,CUST07965,1,124.43,69.93,Mobile App,43.8,PROMO075
2024-03-07,RCPT00001655,ST12,SKU04280,CUST07965,3,318.92,537.7,Mobile App,43.8,PROMO075
2022-11-23,RCPT00001656,ST03,SKU00867,CUST05029,2,192.87,385.74,In-Store,0.0,
2022-11-23,RCPT00001656,ST03,SKU04596,CUST05029,3,335.55,1006.65,In-Store,0.0,
2022-11-23,RCPT00001656,ST03,SKU00729,CUST05029,2,242.64,485.28,In-Store,0.0,
2022-11-23,RCPT00001656,ST03,SKU04702,CUST05029,3,2187.66,6562.98,In-Store,0.0,
2024-12-23,RCPT00001657,ST21,SKU02692,CUST01231,1,2095.03,2095.03,Online,0.0,
2024-12-23,RCPT00001657,ST21,SKU00539,CUST01231,3,199.63,598.89,Online,0.0,
2022-05-14,RCPT00001658,ST29,SKU04973,CUST05177,1,909.63,909.63,In-Store,0.0,
2022-05-14,RCPT00001658,ST29,SKU01689,CUST05177,3,170.77,512.31,In-Store,0.0,
2023-04-20,RCPT00001659,ST09,SKU03931,CUST03131,2,1536.0,3072.0,Mobile App,0.0,
2023-04-20,RCPT00001659,ST09,SKU04321,CUST03131,1,961.3,961.3,Mobile App,0.0,
2023-03-10,RCPT00001660,ST21,SKU01135,CUST06926,1,184.19,171.3,Mobile App,7.0,PROMO002
2023-03-10,RCPT00001660,ST21,SKU00328,CUST06926,3,204.97,571.87,Mobile App,7.0,PROMO002
2024-12-01,RCPT00001661,ST30,SKU04561,CUST09506,2,192.67,385.34,Online,0.0,
2024-12-01,RCPT00001661,ST30,SKU04226,CUST09506,3,372.26,1116.78,Online,0.0,
2024-12-01,RCPT00001661,ST30,SKU03522,CUST09506,3,112.92,338.76,Online,0.0,
2024-12-01,RCPT00001661,ST30,SKU00769,CUST09506,2,241.93,483.86,Online,0.0,
2024-12-01,RCPT00001661,ST30,SKU03025,CUST09506,4,396.16,1584.64,Online,0.0,
2025-04-30,RCPT00001662,ST28,SKU04513,CUST04609,1,129.12,129.12,Online,0.0,
2025-11-25,RCPT00001663,ST22,SKU01603,CUST05032,4,1540.86,6163.44,Online,0.0,
2025-10-24,RCPT00001664,ST08,SKU04043,CUST06134,3,1422.75,4268.25,In-Store,0.0,
2025-10-28,RCPT00001665,ST03,SKU00443,CUST07229,2,89.0,178.0,Mobile App,0.0,
2025-10-28,RCPT00001665,ST03,SKU01671,CUST07229,2,102.7,205.4,Mobile App,0.0,
2025-10-28,RCPT00001665,ST03,SKU02231,CUST07229,2,50.54,101.08,Mobile App,0.0,
2023-07-02,RCPT00001666,ST15,SKU00968,CUST02854,2,178.22,356.44,Online,0.0,
2025-02-05,RCPT00001667,ST30,SKU02416,CUST04623,3,105.53,316.59,Online,0.0,
2025-01-17,RCPT00001668,ST11,SKU00942,CUST06352,2,172.9,345.8,Mobile App,0.0,
2022-05-28,RCPT00001669,ST05,SKU00320,CUST04037,1,136.66,78.17,In-Store,42.8,PROMO022
2022-05-28,RCPT00001669,ST05,SKU00016,CUST04037,1,3478.65,1989.79,In-Store,42.8,PROMO022
2024-11-28,RCPT00001670,ST10,SKU03861,CUST02954,3,803.59,2410.77,In-Store,0.0,
2023-09-01,RCPT00001671,ST02,SKU04041,CUST01921,5,575.93,2513.93,In-Store,12.7,PROMO010
2023-05-18,RCPT00001672,ST11,SKU01371,CUST03149,1,1277.61,1277.61,Online,0.0,
2023-05-18,RCPT00001672,ST11,SKU00838,CUST03149,1,300.1,300.1,Online,0.0,
2022-05-25,RCPT00001673,ST23,SKU00270,CUST02996,1,521.54,521.54,In-Store,0.0,
2025-11-23,RCPT00001674,ST06,SKU00845,CUST00454,1,670.83,670.83,Online,0.0,
2025-11-23,RCPT00001674,ST06,SKU04551,CUST00454,1,2498.23,2498.23,Online,0.0,
2025-11-23,RCPT00001674,ST06,SKU00847,CUST00454,1,398.86,398.86,Online,0.0,
2023-09-27,RCPT00001675,ST08,SKU02655,CUST09667,1,66.91,66.91,Mobile App,0.0,
2023-07-12,RCPT00001676,ST28,SKU04402,CUST07834,2,187.4,374.8,In-Store,0.0,
2023-07-12,RCPT00001676,ST28,SKU02428,CUST07834,2,151.98,263.23,In-Store,13.4,PROMO055
2023-07-12,RCPT00001676,ST28,SKU02414,CUST07834,1,380.1,380.1,In-Store,0.0,
2023-07-12,RCPT00001676,ST28,SKU03353,CUST07834,1,48.61,48.61,In-Store,0.0,
2025-05-08,RCPT00001677,ST25,SKU01837,CUST09144,5,1716.89,8584.45,Online,0.0,
2025-05-08,RCPT00001677,ST25,SKU01947,CUST09144,2,132.92,238.72,Online,10.2,PROMO003
2025-05-21,RCPT00001678,ST01,SKU01456,CUST03310,1,1082.17,1082.17,Online,0.0,
2025-05-21,RCPT00001678,ST01,SKU00283,CUST03310,3,560.13,1680.39,Online,0.0,
2024-12-01,RCPT00001679,ST21,SKU04321,CUST04799,1,961.3,961.3,Online,0.0,
2024-12-01,RCPT00001679,ST21,SKU02182,CUST04799,2,972.74,1945.48,Online,0.0,
2025-09-29,RCPT00001680,ST04,SKU03323,CUST05001,1,3001.52,3001.52,In-Store,0.0,
2025-11-09,RCPT00001681,ST13,SKU01978,CUST09462,1,314.35,314.35,In-Store,0.0,
2024-09-23,RCPT00001682,ST05,SKU04210,CUST01153,4,41.89,122.32,Online,27.0,PROMO094
2024-10-03,RCPT00001683,ST14,SKU04341,CUST07358,1,67.39,49.19,In-Store,27.0,PROMO094
2023-04-26,RCPT00001684,ST07,SKU01341,CUST02092,1,51.95,51.95,In-Store,0.0,
2023-04-26,RCPT00001684,ST07,SKU04835,CUST02092,2,62.1,124.2,In-Store,0.0,
2024-06-19,RCPT00001685,ST29,SKU01344,CUST08641,1,219.4,188.46,Online,14.1,PROMO023
2022-12-24,RCPT00001686,ST25,SKU00838,CUST03403,4,300.1,1200.4,Mobile App,0.0,
2022-12-24,RCPT00001686,ST25,SKU03982,CUST03403,3,217.81,653.43,Mobile App,0.0,
2022-12-24,RCPT00001686,ST25,SKU03265,CUST03403,1,616.83,616.83,Mobile App,0.0,
2023-06-03,RCPT00001687,ST13,SKU02784,CUST04620,1,149.12,89.62,In-Store,39.9,PROMO040
2024-04-01,RCPT00001688,ST05,SKU00308,CUST07502,1,341.35,191.84,Mobile App,43.8,PROMO075
2024-04-01,RCPT00001688,ST05,SKU03816,CUST07502,1,2031.96,1141.96,Mobile App,43.8,PROMO075
2024-10-08,RCPT00001689,ST21,SKU03727,CUST08226,5,1660.93,6062.39,In-Store,27.0,PROMO094
2024-11-14,RCPT00001690,ST09,SKU02525,CUST09712,1,254.9,254.9,In-Store,0.0,
2024-11-14,RCPT00001690,ST09,SKU00406,CUST09712,1,373.11,373.11,In-Store,0.0,
2024-10-10,RCPT00001691,ST29,SKU03486,CUST00051,3,494.17,1482.51,In-Store,0.0,
2024-10-10,RCPT00001691,ST29,SKU04305,CUST00051,1,782.22,782.22,In-Store,0.0,
2025-01-28,RCPT00001692,ST18,SKU03532,CUST09196,1,94.55,94.55,Online,0.0,
2025-01-28,RCPT00001692,ST18,SKU01194,CUST09196,1,620.84,620.84,Online,0.0,
2025-01-28,RCPT00001692,ST18,SKU03702,CUST09196,1,473.65,473.65,Online,0.0,
2025-01-28,RCPT00001692,ST18,SKU04321,CUST09196,1,961.3,961.3,Online,0.0,
2025-01-28,RCPT00001692,ST18,SKU00079,CUST09196,1,197.9,197.9,Online,0.0,
2023-07-10,RCPT00001693,ST10,SKU00830,CUST03120,1,290.01,290.01,In-Store,0.0,
2023-07-10,RCPT00001693,ST10,SKU00497,CUST03120,2,399.27,691.54,In-Store,13.4,PROMO055
2023-07-10,RCPT00001693,ST10,SKU03459,CUST03120,1,797.02,797.02,In-Store,0.0,
2023-07-10,RCPT00001693,ST10,SKU00151,CUST03120,1,201.86,201.86,In-Store,0.0,
2023-07-10,RCPT00001693,ST10,SKU00089,CUST03120,1,316.27,316.27,In-Store,0.0,
2025-11-23,RCPT00001694,ST30,SKU00286,CUST03229,2,64.45,128.9,Online,0.0,
2022-12-27,RCPT00001695,ST21,SKU03967,CUST02520,1,173.22,173.22,In-Store,0.0,
2022-09-09,RCPT00001696,ST28,SKU01577,CUST05491,1,67.67,67.67,Online,0.0,
2022-09-09,RCPT00001696,ST28,SKU04321,CUST05491,3,961.3,2883.9,Online,0.0,
2024-04-24,RCPT00001697,ST02,SKU02728,CUST03544,5,247.37,1236.85,Online,0.0,
2024-04-24,RCPT00001697,ST02,SKU03292,CUST03544,1,164.03,164.03,Online,0.0,
2024-08-22,RCPT00001698,ST04,SKU00220,CUST08207,3,733.09,2199.27,In-Store,0.0,
2024-08-22,RCPT00001698,ST04,SKU01807,CUST08207,1,288.3,288.3,In-Store,0.0,
2024-08-22,RCPT00001698,ST04,SKU02854,CUST08207,1,173.3,173.3,In-Store,0.0,
2024-08-22,RCPT00001698,ST04,SKU03777,CUST08207,1,361.49,361.49,In-Store,0.0,
2024-08-22,RCPT00001698,ST04,SKU01370,CUST08207,2,195.01,390.02,In-Store,0.0,
2025-02-08,RCPT00001699,ST19,SKU02737,CUST01802,1,315.14,175.53,In-Store,44.3,PROMO041
2023-04-24,RCPT00001700,ST29,SKU01130,CUST07878,1,1764.9,1764.9,In-Store,0.0,
2023-04-24,RCPT00001700,ST29,SKU03174,CUST07878,2,1052.39,2104.78,In-Store,0.0,
2023-12-22,RCPT00001701,ST08,SKU02430,CUST08840,4,690.87,2763.48,In-Store,0.0,
2023-12-22,RCPT00001701,ST08,SKU04254,CUST08840,1,105.82,105.82,In-Store,0.0,
2024-05-14,RCPT00001702,ST20,SKU01280,CUST09280,2,593.19,797.25,In-Store,32.8,PROMO036
2024-05-14,RCPT00001702,ST20,SKU03353,CUST09280,1,48.61,32.67,In-Store,32.8,PROMO036
2024-01-13,RCPT00001703,ST03,SKU04282,CUST02245,2,160.02,320.04,Online,0.0,
2024-01-13,RCPT00001703,ST03,SKU01415,CUST02245,2,621.27,1242.54,Online,0.0,
2023-12-23,RCPT00001704,ST03,SKU02791,CUST03900,2,485.0,679.97,In-Store,29.9,PROMO043
2023-12-23,RCPT00001704,ST03,SKU00554,CUST03900,4,88.32,247.65,In-Store,29.9,PROMO043
2025-01-28,RCPT00001705,ST12,SKU04596,CUST00604,2,335.55,381.18,In-Store,43.2,PROMO098
2025-01-28,RCPT00001705,ST12,SKU02507,CUST00604,2,156.76,313.52,In-Store,0.0,
2025-01-28,RCPT00001705,ST12,SKU04034,CUST00604,3,1575.82,4727.46,In-Store,0.0,
2025-01-28,RCPT00001705,ST12,SKU02284,CUST00604,1,238.86,135.67,In-Store,43.2,PROMO098
2025-01-28,RCPT00001705,ST12,SKU00628,CUST00604,2,135.8,271.6,In-Store,0.0,
2022-05-21,RCPT00001706,ST11,SKU00904,CUST05753,2,161.57,323.14,In-Store,0.0,
2025-10-19,RCPT00001707,ST09,SKU04321,CUST01628,1,961.3,961.3,In-Store,0.0,
2025-02-14,RCPT00001708,ST05,SKU00842,CUST02943,2,219.97,245.05,In-Store,44.3,PROMO041
2025-02-14,RCPT00001708,ST05,SKU01371,CUST02943,4,1277.61,2846.52,In-Store,44.3,PROMO041
2024-12-26,RCPT00001709,ST24,SKU04787,CUST07976,1,161.55,161.55,Mobile App,0.0,
2025-11-16,RCPT00001710,ST27,SKU04830,CUST07004,2,258.35,516.7,In-Store,0.0,
2025-11-16,RCPT00001710,ST27,SKU01292,CUST07004,1,601.93,601.93,In-Store,0.0,
2025-02-15,RCPT00001711,ST27,SKU03599,CUST03938,2,160.95,210.2,In-Store,34.7,PROMO057
2025-02-15,RCPT00001711,ST27,SKU02165,CUST03938,1,151.01,84.11,In-Store,44.3,PROMO041
2025-02-15,RCPT00001711,ST27,SKU01349,CUST03938,3,342.9,572.99,In-Store,44.3,PROMO041
2024-07-15,RCPT00001712,ST04,SKU02482,CUST04551,1,1297.95,1004.61,In-Store,22.6,PROMO045
2023-03-25,RCPT00001713,ST06,SKU02621,CUST09466,2,898.35,1796.7,Online,0.0,
2025-01-27,RCPT00001714,ST01,SKU00600,CUST04325,2,107.83,215.66,In-Store,0.0,
2025-09-08,RCPT00001715,ST11,SKU01837,CUST09242,2,1716.89,3433.78,In-Store,0.0,
2022-10-15,RCPT00001716,ST22,SKU01825,CUST02046,3,688.73,2066.19,In-Store,0.0,
2022-10-15,RCPT00001716,ST22,SKU00503,CUST02046,2,114.18,228.36,In-Store,0.0,
2022-07-29,RCPT00001717,ST22,SKU00490,CUST00801,1,240.88,240.88,In-Store,0.0,
2025-04-20,RCPT00001718,ST22,SKU03937,CUST09636,2,235.76,471.52,In-Store,0.0,
2025-04-20,RCPT00001718,ST22,SKU03366,CUST09636,1,123.42,123.42,In-Store,0.0,
2023-02-12,RCPT00001719,ST30,SKU01420,CUST09144,1,213.65,213.65,In-Store,0.0,
2025-02-07,RCPT00001720,ST23,SKU04913,CUST09345,2,466.91,520.14,In-Store,44.3,PROMO041
2025-02-07,RCPT00001720,ST23,SKU00922,CUST09345,2,60.32,67.2,In-Store,44.3,PROMO041
2023-04-12,RCPT00001721,ST19,SKU02206,CUST06532,1,225.75,176.31,Mobile App,21.9,PROMO046
2024-03-27,RCPT00001722,ST06,SKU00942,CUST05693,2,172.9,194.34,Online,43.8,PROMO075
2024-03-27,RCPT00001722,ST06,SKU03611,CUST05693,3,164.98,278.16,Online,43.8,PROMO075
2024-03-27,RCPT00001722,ST06,SKU04938,CUST05693,1,145.29,81.65,Online,43.8,PROMO075
2022-09-21,RCPT00001723,ST12,SKU00325,CUST09154,1,631.5,631.5,In-Store,0.0,
2022-09-21,RCPT00001723,ST12,SKU04702,CUST09154,1,2187.66,2187.66,In-Store,0.0,
2022-02-18,RCPT00001724,ST06,SKU02636,CUST06863,2,226.11,416.49,Online,7.9,PROMO096
2022-02-18,RCPT00001724,ST06,SKU03044,CUST06863,2,74.7,149.4,Online,0.0,
2024-01-05,RCPT00001725,ST29,SKU04329,CUST02636,4,2452.07,9808.28,Mobile App,0.0,
2023-02-05,RCPT00001726,ST21,SKU02200,CUST04450,1,866.94,866.94,Mobile App,0.0,
2025-01-28,RCPT00001727,ST15,SKU04156,CUST01435,3,3610.04,9097.3,Online,16.0,PROMO035
2025-01-28,RCPT00001727,ST15,SKU04186,CUST01435,1,176.5,176.5,Online,0.0,
2025-01-28,RCPT00001727,ST15,SKU04964,CUST01435,2,295.19,590.38,Online,0.0,
2024-05-13,RCPT00001728,ST19,SKU03816,CUST00471,1,2031.96,1658.08,In-Store,18.4,PROMO089
2024-05-13,RCPT00001728,ST19,SKU03992,CUST00471,2,1113.75,1817.64,In-Store,18.4,PROMO089
2022-05-26,RCPT00001729,ST25,SKU01549,CUST00255,3,235.17,705.51,In-Store,0.0,
2024-08-21,RCPT00001730,ST21,SKU04032,CUST05381,1,203.7,203.7,Mobile App,0.0,
2024-08-21,RCPT00001730,ST21,SKU01420,CUST05381,1,213.65,213.65,Mobile App,0.0,
2024-08-16,RCPT00001731,ST29,SKU03693,CUST09032,3,1381.82,3337.1,In-Store,19.5,PROMO087
2024-08-16,RCPT00001731,ST29,SKU04321,CUST09032,3,961.3,2883.9,In-Store,0.0,
2024-10-30,RCPT00001732,ST09,SKU04571,CUST01074,1,868.52,868.52,In-Store,0.0,
2023-08-08,RCPT00001733,ST22,SKU00285,CUST05303,5,505.67,1271.76,Online,49.7,PROMO030
2023-08-08,RCPT00001733,ST22,SKU01190,CUST05303,2,346.48,521.11,Online,24.8,PROMO061
2025-05-05,RCPT00001734,ST07,SKU00251,CUST00407,1,143.83,143.83,Online,0.0,
2023-12-25,RCPT00001735,ST24,SKU04638,CUST00190,2,338.74,474.91,Mobile App,29.9,PROMO043
2023-12-25,RCPT00001735,ST24,SKU03640,CUST00190,1,331.65,232.49,Mobile App,29.9,PROMO043
2023-12-25,RCPT00001735,ST24,SKU00414,CUST00190,1,47.09,33.01,Mobile App,29.9,PROMO043
2023-12-25,RCPT00001735,ST24,SKU01652,CUST00190,1,193.07,135.34,Mobile App,29.9,PROMO043
2023-02-13,RCPT00001736,ST18,SKU04096,CUST01833,2,155.65,311.3,In-Store,0.0,
2023-03-17,RCPT00001737,ST09,SKU04321,CUST03999,1,961.3,894.01,In-Store,7.0,PROMO002
2023-03-17,RCPT00001737,ST09,SKU04321,CUST03999,2,961.3,1788.02,In-Store,7.0,PROMO002
2023-03-17,RCPT00001737,ST09,SKU04733,CUST03999,2,486.39,904.69,In-Store,7.0,PROMO002
2025-06-25,RCPT00001738,ST04,SKU03999,CUST09885,1,494.75,494.75,Mobile App,0.0,
2025-06-25,RCPT00001738,ST04,SKU03900,CUST09885,1,516.82,516.82,Mobile App,0.0,
2025-06-25,RCPT00001738,ST04,SKU00854,CUST09885,1,1449.64,1449.64,Mobile App,0.0,
2025-06-25,RCPT00001738,ST04,SKU03577,CUST09885,1,88.75,88.75,Mobile App,0.0,
2023-11-18,RCPT00001739,ST04,SKU04154,CUST07612,5,351.77,1758.85,Online,0.0,
2023-03-11,RCPT00001740,ST28,SKU00077,CUST03155,1,1562.82,1453.42,In-Store,7.0,PROMO002
2023-03-11,RCPT00001740,ST28,SKU04390,CUST03155,1,1832.3,1322.92,In-Store,27.8,PROMO078
2022-12-30,RCPT00001741,ST03,SKU03844,CUST08365,1,100.64,100.64,In-Store,0.0,
2022-12-21,RCPT00001742,ST29,SKU02107,CUST06378,2,810.91,1621.82,In-Store,0.0,
2022-12-21,RCPT00001742,ST29,SKU04508,CUST06378,2,375.55,751.1,In-Store,0.0,
2022-12-21,RCPT00001742,ST29,SKU02683,CUST06378,2,371.82,743.64,In-Store,0.0,
2023-06-29,RCPT00001743,ST22,SKU03368,CUST04598,2,1766.25,3532.5,In-Store,0.0,
2023-06-29,RCPT00001743,ST22,SKU00917,CUST04598,1,182.25,182.25,In-Store,0.0,
